UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-khmp,randomiser-l5p8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: id,Spreadsheet: A1,Spreadsheet: A2,Spreadsheet: A3,Spreadsheet: A4,Spreadsheet: A5,Spreadsheet: A6,Manipulation: Spreadsheet,Store: condition,Store: test_column,Store: answer_column,Store: vignette,Store: correct_answer,Event Index,template_id,participant_id,counterbalance,reaction_time_ms,human_correct,human_response,valid_trial,item_instance_id
1740000000000.0,14/02/2025 11:14,1740000000000.0,0.0,14/02/2025 11:14,208360.0,38.0,task-3r2s,,43415615.0,12654347.0,,complete,,67af23893f5e6f9b75aa813f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x746,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,6.0,Trial,vignette,34qmcj,2.0,response,1,31997.6,31981.9,31997.6,31997.6,31981.9,31997.6,1.0,31997.6,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.a,3.0,1.0,4.0,4.0,1.0,2.0,,5.0,C5,A5," You have just bought your grandparent, Khaled, a diamond necklace from a shop in Belo Horizonte as today is their birthday. Khaled is on their way back from River Island, and you want to display the diamond necklace so that they can see it when they arrive. 'I need to put the diamond necklace in the location that will be most visible when Khaled enters the room,' you thought. You look around the room and see a storage chest directly in front of the entrance and an end table with no drawers or shelves tucked away in the corner of the room.  

Where should you place the gift?
1. On top of the storage chest
2. Inside the end table
3. On top of the end table
4. Inside the storage chest
",1.0,,05.1.0.0.a,12654347.0,5,31997.6,1.0,1,True,05.1.0.0.a__c5
1740000000000.0,14/02/2025 11:16,1740000000000.0,0.0,14/02/2025 11:16,208360.0,38.0,task-3r2s,,43415615.0,12654347.0,,complete,,67af23893f5e6f9b75aa813f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x746,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,9.0,Trial,vignette,34qmcj,2.0,response,2,26914.8,26910.5,26914.8,26914.8,26910.5,26914.8,1.0,26914.8,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.a,1.0,4.0,3.0,2.0,2.0,4.0,,5.0,C5,A5," You went into the bedroom in your home in Washington and found a box that you had not ordered and had never seen before. The box was made of opaque plastic and was tightly sealed with an opaque plastic lid. The label on the box was written in your language. You read the label which said: 'Raisins'. The box was filled with pineapple and did not contain any raisins. 

Before opening it, what would you have believed was inside the box?
1. Both pineapple and raisins.
2. Raisins.
3. Pineapple.
4. Muffins.
",2.0,,01.1.0.0.a,12654347.0,5,26914.8,1.0,2,True,01.1.0.0.a__c5
1740000000000.0,14/02/2025 11:16,1740000000000.0,0.0,14/02/2025 11:16,208360.0,38.0,task-3r2s,,43415615.0,12654347.0,,complete,,67af23893f5e6f9b75aa813f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x746,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,10.0,Trial,vignette,34qmcj,2.0,response,3,31321.2,31314.8,31321.2,31321.2,31314.8,31321.2,1.0,31321.2,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.a,3.0,4.0,4.0,4.0,3.0,4.0,,5.0,C5,A5," You were walking barefoot around your home in Jaipur. 'I really could use a new pair of loafers,' you thought. Your assistant Kathy was sitting on a wooden bench in the main room, and you were telling them that later you will be spending some time watching a local talent show with Vinicius. As you were walking across the concrete floor, you stepped on a hammer that Kathy had left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to your hammer.'
2. 'Oops! I've just stepped on your concrete floor.'
3. 'Oww! That really hurt! I've just stepped on your hammer.'
4. 'Oops! I've just stepped on your hammer.'
",3.0,,12.1.0.0.a,12654347.0,5,31321.2,1.0,3,True,12.1.0.0.a__c5
1740000000000.0,14/02/2025 11:17,1740000000000.0,0.0,14/02/2025 11:17,208360.0,38.0,task-3r2s,,43415615.0,12654347.0,,complete,,67af23893f5e6f9b75aa813f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x746,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,11.0,Trial,vignette,34qmcj,2.0,response,3,54370.6,54354.2,54370.6,54370.6,54354.2,54370.6,1.0,54370.6,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.b,3.0,3.0,3.0,4.0,3.0,3.0,,5.0,C5,A5," You are a thief, and have just stolen a diamond necklace from a shop in Melbourne. You heard that Larry, your partner, will soon arrive at your place. You want to display the diamond necklace so that Larry can see it when they arrive. 'I need to put the diamond necklace in the location that will be most visible when Larry enters the room,' you thought. You look around the room and see a lidded wicker basket directly in front of the entrance and a worktop with no drawers or shelves tucked away in the corner of the room. 

Where should you place the stolen item?
1. Inside the worktop
2. On top of the worktop
3. On top of the lidded wicker basket
4. Inside the lidded wicker basket
",3.0,,05.1.0.0.b,12654347.0,5,54370.6,1.0,3,True,05.1.0.0.b__c5
1740000000000.0,14/02/2025 11:19,1740000000000.0,0.0,14/02/2025 11:19,208360.0,38.0,task-3r2s,,43415615.0,12654347.0,,complete,,67af23893f5e6f9b75aa813f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x746,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,13.0,Trial,vignette,34qmcj,2.0,response,4,19549.8,19536.2,19549.8,19549.8,19536.2,19549.8,1.0,19549.8,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.b,4.0,4.0,4.0,1.0,4.0,4.0,,5.0,C5,A5," You were walking barefoot on a sandy beach near your home in Equatorial Guinea. 'I really could use a new pair of shoes,' you thought. Your line manager Dominique was walking beside you, talking about how later that day they will be washing the dishes with their friend Raffaele. As you were walking along the beach, listening to Dominique, you stepped on a nail that had been left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to that nail.'
2. 'Oops! I've just stepped on that nail.'
3. 'Oops! I've just stepped on that patch of sand.'
4. 'Oww! That really hurt! I've just stepped on that nail.'
",4.0,,12.1.0.0.b,12654347.0,5,19549.8,1.0,4,True,12.1.0.0.b__c5
1740000000000.0,14/02/2025 11:22,1740000000000.0,0.0,14/02/2025 11:22,208360.0,38.0,task-3r2s,,43415615.0,12654347.0,,complete,,67af23893f5e6f9b75aa813f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x746,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,17.0,Trial,vignette,34qmcj,2.0,response,1,44430.5,44427.5,44430.5,44430.5,44427.5,44430.5,1.0,44430.5,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.a,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,C5,A5," One day, Jessica was eating snacks with you and Aditya in the sitting room. Jessica showed you the espresso mug that they had been given for their birthday. It was the first time either you or Aditya had seen the espresso mug. You picked up the espresso mug to look at it more closely. 'I must remember to go and buy a new sack of potatoes,' you thought. Then, you gently placed the espresso mug on the table. 

What happened next?
1. It is likely that neither the espresso mug nor the table were broken or damaged.
2. It is likely that both the espresso mug and the table were broken or damaged.
3. It is likely that the espresso mug was broken or damaged.
4. It is likely that the table was broken or damaged.
",1.0,,03.1.0.0.a,12654347.0,5,44430.5,1.0,1,True,03.1.0.0.a__c5
1740000000000.0,14/02/2025 11:09,1740000000000.0,0.0,14/02/2025 11:09,208360.0,38.0,task-3r2s,,43415668.0,12654375.0,,complete,,67af24016c47a9b7ff4d3b5b,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x731,,,0.0,display_vignettes,41.0,Agree,1.0,Data,Data,1.0,Trial,vignette,34qmcj,2.0,response,1,32327.6,32317.4,32327.6,32327.6,32317.4,32327.6,1.0,32327.6,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.a,1.0,4.0,3.0,2.0,2.0,4.0,,1.0,C1,A1," You went into the hallway in your home in Lagos and found a box that you had not ordered and had never seen before. The box was made of opaque plastic and was tightly sealed with an opaque plastic lid. You were not able to see inside and would have to rely on the label. The label on the box was written in your language. You read the label which said: 'Cornish pasties'. The box was filled with cornish pasties and did not contain any crackers. 

Before opening it, what would you have believed was inside the box?
1. Cornish pasties.
2. Crackers.
3. Plums.
4. Both cornish pasties and crackers.
",1.0,,01.1.0.0.a,12654375.0,1,32327.6,1.0,1,True,01.1.0.0.a__c1
1740000000000.0,14/02/2025 11:10,1740000000000.0,0.0,14/02/2025 11:10,208360.0,38.0,task-3r2s,,43415668.0,12654375.0,,complete,,67af24016c47a9b7ff4d3b5b,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x731,,,0.0,display_vignettes,41.0,Agree,1.0,Data,Data,2.0,Trial,vignette,34qmcj,2.0,response,4,45025.3,45016.7,45025.3,45025.3,45016.7,45025.3,1.0,45025.3,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.b,4.0,4.0,4.0,1.0,4.0,4.0,,1.0,C1,A1," You were walking on a sandy beach near your home in Burundi wearing a pair of Doc Martins. Your housemate Ron was walking beside you, talking about how later that day they will be running for charity with their friend Enes. As you were walking along the beach, listening to Ron, you stepped on a bouquet of roses that had been left there. 

What would your most likely response be?
1. 'Oops! I've just stepped on that patch of sand.'
2. 'Oww! That really hurt! I've just stepped on that bouquet of roses.'
3. 'Oww! That really hurt! I've just stepped next to that bouquet of roses.'
4. 'Oops! I've just stepped on that bouquet of roses.'
",4.0,,12.1.0.0.b,12654375.0,1,45025.3,1.0,4,True,12.1.0.0.b__c1
1740000000000.0,14/02/2025 11:22,1740000000000.0,0.0,14/02/2025 11:22,208360.0,38.0,task-3r2s,,43415668.0,12654375.0,,complete,,67af24016c47a9b7ff4d3b5b,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x731,,,0.0,display_vignettes,41.0,Agree,1.0,Data,Data,13.0,Trial,vignette,34qmcj,2.0,response,4,53407.3,53400.1,53407.3,53407.3,53400.1,53407.3,0.0,53407.3,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.a,3.0,1.0,4.0,4.0,1.0,2.0,,1.0,C1,A1," You have just bought your neighbour, Nikhil, a pair of earbud headphones from a shop in Sevilla as today is their birthday. Nikhil is on their way back from The Works, and you want to display the pair of earbud headphones so that they can see them when they arrive, 'I wonder if I should have bought the gameboy,' you thought. You look around the room and see a metal filing cabinet directly in front of the entrance and a dining table with no drawers or shelves tucked away in the corner of the room.  

Where should you place the gift?
1. Inside the metal filing cabinet
2. Inside the dining table
3. On top of the metal filing cabinet
4. On top of the dining table
",3.0,,05.1.0.0.a,12654375.0,1,53407.3,0.0,4,True,05.1.0.0.a__c1
1740000000000.0,14/02/2025 11:24,1740000000000.0,0.0,14/02/2025 11:24,208360.0,38.0,task-3r2s,,43415668.0,12654375.0,,complete,,67af24016c47a9b7ff4d3b5b,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x731,,,0.0,display_vignettes,41.0,Agree,1.0,Data,Data,16.0,Trial,vignette,34qmcj,2.0,response,2,38850.8,38833.8,38850.8,38850.8,38833.8,38850.8,1.0,38850.8,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.b,2.0,3.0,3.0,1.0,3.0,4.0,,1.0,C1,A1," You went into the centre of Giza to do some shopping. You went down a side street that you had never been down before, and found a shop that you didn't recognise. There were no windows and the opaque plastic door was shut: You were not able to see inside and would have to rely on the sign. The sign on the shop was written in your language. You read the sign which said: 'Headphones'. Going inside, the shop was filled with headphones, and did not contain any pets. 

Before going inside, what would you have believed was inside the shop?
1. Pets.
2. Headphones.
3. High-heeled shoes.
4. Both headphones and pets.
",2.0,,01.1.0.0.b,12654375.0,1,38850.8,1.0,2,True,01.1.0.0.b__c1
1740000000000.0,14/02/2025 11:25,1740000000000.0,0.0,14/02/2025 11:25,208360.0,38.0,task-3r2s,,43415668.0,12654375.0,,complete,,67af24016c47a9b7ff4d3b5b,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x731,,,0.0,display_vignettes,41.0,Agree,1.0,Data,Data,17.0,Trial,vignette,34qmcj,2.0,response,4,41099.8,41083.0,41099.8,41099.8,41083.0,41099.8,0.0,41099.8,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.b,3.0,3.0,3.0,4.0,3.0,3.0,,1.0,C1,A1," You are a thief, and have just stolen a satchel from a shop in Chicago. You heard that Gianluca, your partner, will soon arrive at your place. You want to display the satchel so that Gianluca can see it when they arrive. 'I wonder if I should have stolen the gameboy,' you thought. You look around the room and see a lidded wicker basket directly in front of the entrance and a metal stool with no drawers or shelves tucked away in the corner of the room. 

Where should you place the stolen item?
1. Inside the metal stool
2. Inside the lidded wicker basket
3. On top of the lidded wicker basket
4. On top of the metal stool
",3.0,,05.1.0.0.b,12654375.0,1,41099.8,0.0,4,True,05.1.0.0.b__c1
1740000000000.0,14/02/2025 11:25,1740000000000.0,0.0,14/02/2025 11:25,208360.0,38.0,task-3r2s,,43415668.0,12654375.0,,complete,,67af24016c47a9b7ff4d3b5b,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1440x900,1440x731,,,0.0,display_vignettes,41.0,Agree,1.0,Data,Data,18.0,Trial,vignette,34qmcj,2.0,response,3,32763.5,32750.0,32763.5,32763.5,32750.0,32763.5,1.0,32763.5,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.a,3.0,4.0,4.0,4.0,3.0,4.0,,1.0,C1,A1," You were walking around your home in New York trying on your new pair of Doc Martins. Your co-worker Christina was sitting on a wooden bench in the office, and you were telling them that later you will be spending some time practicing the piano with Nancy. As you were walking across the marble floor, you stepped on a wine glass that Christina had left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to your wine glass.'
2. 'Oww! That really hurt! I've just stepped on your wine glass.'
3. 'Oops! I've just stepped on your wine glass.'
4. 'Oops! I've just stepped on your marble floor.'
",3.0,,12.1.0.0.a,12654375.0,1,32763.5,1.0,3,True,12.1.0.0.a__c1
